NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.216,NaN,346.88,434.46,434.13,326.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.55,121.8,154.34,228.67,328.86,401.79,389.44,407.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.61,88.1,NaN,413.27,570.51,104.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.57,237.22,189.91
NaN,63.853,74.352,76.275,94.449,NaN,81.302,488.83,369.91,213.52,137.1,NaN,NaN,NaN,NaN,286.82,102.55,NaN,404.77,68.803,NaN,NaN,NaN,NaN,272.2,303.44,109.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200.37,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.753,395.35,287.86,160.4,119.33,131.77,169.52,388.09,623.75,345.64,NaN,NaN,NaN,NaN,NaN,NaN,93.475,NaN,NaN,102.59,162.17,228.74,249.36,254.47,286.32,266.52,212.75,199.24,181.86,NaN,NaN,NaN,NaN,NaN,NaN,628.09,NaN,NaN,64.023,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,357.06,427.57,157.51,144.6,195.15,167.1,364.76,687.82,634.75,NaN,NaN,NaN,NaN,NaN,NaN,105.51,NaN,320.82,317.67,294.5,256.34,252.01,256.93,228.96,117.13,83.897,107.17,140.49,227.78,168.66,157.25,NaN,NaN,453.39,568.39,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,397.97,697.1,304.14,168.31,257.91,297.31,394.9,476.87,104.76,NaN,NaN,NaN,NaN,NaN,NaN,116.86,302.26,497.7,524.38,283.73,136.2,299.71,350.66,179.59,86.442,78.732,78.846,85.932,113.89,113.89,200.91,382.24,501.72,459.77,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198.82,726.23,607.36,223.78,209.27,458.47,568.51,208.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.33,79.645,129.13,202.19,79.539,NaN,95.293,310.75,123.39,185.34,556.75,108.86,NaN,94.685,165.45,298.93,520.43,765.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.13,134.55,341.03,445.92,222.02,490.61,444.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.143,NaN,NaN,NaN,NaN,69.637,65.038,82.478,84.453,183.41,615.28,366.7,299.76,426.06,370.99,260.09,416.48,248,NaN,313.17,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130.37,88.438,498.39,576.64,432.29,132.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.981,79.856,114.76,151.62,234.78,921.91,471.22,247.22,90.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167.34,240.58,NaN,193.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.329,114.39,99.009,130.74,295.9,651.3,326.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,288.19,288.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.01,NaN,78.111,109.73,676.67,755.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,269.33,281.87,NaN,183.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,498.39,NaN,NaN,281.33,326.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,301.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,472.42,977.89,517.61,303.69,NaN,NaN,307.34,311.59,294.24,NaN,NaN,327.41,1218.4,NaN,NaN,295.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,306.61,440.77,403.43,NaN,NaN,NaN,NaN,NaN,NaN,1234.2,3024.2,2969.1,2777.9,1164.1,385.71,1263.2,1907.3,392.23,NaN,NaN,NaN,636.15,NaN,NaN,1602.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3119.4,2365.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,381.08,NaN,2962.1,2993.2,2966.9,2922,2781.8,296.68,NaN,NaN,NaN,NaN,NaN,NaN,1853.6,NaN,2674.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3081.3,3102.5,523.98,459.21,307.48,NaN,NaN,NaN,NaN,NaN,NaN,584.33,2855.9,2844.9,2320.6,821.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,732.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3004.2,3080.4,2982.3,2876.7,2715.7,1445.4,NaN,NaN,NaN,NaN,NaN,NaN,2334.7,2830.1,954.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1115.8,2904.1,2853.7,2806.8,2889.6,2098.2,NaN,NaN,NaN,NaN,NaN,NaN,952.84,2423.4,862.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2252.6,3034.6,747.02,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315.23,1267.5,1597.5,2273.4,2629.9,687.7,NaN,NaN,NaN,NaN,NaN,NaN,379.76,1348.5,782.77,353.98,309.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,294.32,284.62,274.74,1173.9,843.56,NaN,NaN,NaN,NaN,NaN,277.27,238.04,383.74,422.88,NaN,278.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,411.24,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,295.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.8,273.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,350.89,373.19,NaN,265.8,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,325.35,NaN,197.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,339.38,194.65,241.98,332.41,206.71,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192.32,NaN,174.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181.04,184.95,154.04,114.22,93.06,169.42,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.42,93.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190.14,224.95,99.46,84.068,116.44,125.3,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.97,69.594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.272,NaN,NaN,92.206,202.42,NaN,NaN,NaN,147.6
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.827,240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.845,NaN,NaN,NaN,151.28
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.156,66.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.511,NaN,NaN,NaN,56.431
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.718,NaN,NaN,NaN,117.02,NaN,NaN,NaN,NaN,NaN,NaN
